id,universitySlug,nameFa,category,url,relation,sourceUrl,evidence,lastVerified
azarbaijan-shahid-madani-discovery-system-41fa482e53bd,azarbaijan-shahid-madani,ضرورت ثبت‌نام دانشجویان دانشگاه شهید مدنی آذربایجان در سامانه «هویت دیجیتال ایرانیان (هُدا)» - دانشگاه شهید مدنی آذربایجان,research,https://www.azaruniv.ac.ir/News/4350/%D8%B6%D8%B1%D9%88%D8%B1%D8%AA-%D8%AB%D8%A8%D8%AA%E2%80%8C%D9%86%D8%A7%D9%85-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%D8%A7%D9%86-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B4%D9%87%DB%8C%D8%AF-%D9%85%D8%AF%D9%86%DB%8C-%D8%A2%D8%B0%D8%B1%D8%A8%D8%A7%DB%8C%D8%AC%D8%A7%D9%86-%D8%AF%D8%B1-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%C2%AB%D9%87%D9%88%DB%8C%D8%AA-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86%DB%8C%D8%A7%D9%86-(%D9%87%D9%8F%D8%AF%D8%A7)%C2%BB.html,research-portal-discovery,https://azaruniv.ac.ir/,verified,2026-08-11
azarbaijan-shahid-madani-discovery-system-522a4e794dfd,azarbaijan-shahid-madani,برگزاری مجدد آزمون از دانشجویانی که در تاریخ 5 بهمن ماه با مشکل ورود به سامانه جام مواجه شدند - دانشگاه شهید مدنی آذربایجان,research,https://www.azaruniv.ac.ir/News/4493/%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%D9%85%D8%AC%D8%AF%D8%AF-%D8%A2%D8%B2%D9%85%D9%88%D9%86-%D8%A7%D8%B2-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%D8%A7%D9%86%DB%8C-%DA%A9%D9%87-%D8%AF%D8%B1-%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE-5-%D8%A8%D9%87%D9%85%D9%86-%D9%85%D8%A7%D9%87-%D8%A8%D8%A7-%D9%85%D8%B4%DA%A9%D9%84-%D9%88%D8%B1%D9%88%D8%AF-%D8%A8%D9%87-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%AC%D8%A7%D9%85-%D9%85%D9%88%D8%A7%D8%AC%D9%87-%D8%B4%D8%AF%D9%86%D8%AF.html,research-portal-discovery,https://azaruniv.ac.ir/,verified,2026-08-11
birjand-discovery-system-f68924581f1f,birjand,آیین نامه نمایه سازی استنادی نشریات معتبر علمی در ISC - معاونت پژوهش، فناوری و نوآوری,journals,https://birjand.ac.ir/research/fa/regulation/346/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%85%D8%A7%DB%8C%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%A7%D8%B3%D8%AA%D9%86%D8%A7%D8%AF%DB%8C-%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D9%85%D8%B9%D8%AA%D8%A8%D8%B1-%D8%B9%D9%84%D9%85%DB%8C-%D8%AF%D8%B1-isc,research-portal-discovery,https://birjand.ac.ir/research/fa/regulation/category/151/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%AC%D9%84%D8%A7%D8%AA-%D9%88-%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA,verified,2026-08-11
birjand-discovery-system-4266cc1eb2ab,birjand,آیین نامه نشریات علمی وزارت علوم - معاونت پژوهش، فناوری و نوآوری,journals,https://birjand.ac.ir/research/fa/regulation/345/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D8%B9%D9%84%D9%85%DB%8C-%D9%88%D8%B2%D8%A7%D8%B1%D8%AA-%D8%B9%D9%84%D9%88%D9%85,research-portal-discovery,https://birjand.ac.ir/research/fa/regulation/category/151/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%AC%D9%84%D8%A7%D8%AA-%D9%88-%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA,verified,2026-08-11
birjand-discovery-system-529f00a2f89a,birjand,آیین نامه اجرایی نشریات علمی دانشگاه بیرجند - معاونت پژوهش، فناوری و نوآوری,journals,https://birjand.ac.ir/research/fa/regulation/331/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D8%A7%D8%AC%D8%B1%D8%A7%DB%8C%DB%8C-%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D8%B9%D9%84%D9%85%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%A8%DB%8C%D8%B1%D8%AC%D9%86%D8%AF,research-portal-discovery,https://birjand.ac.ir/research/fa/regulation/category/151/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%AC%D9%84%D8%A7%D8%AA-%D9%88-%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA,verified,2026-08-11
birjand-discovery-system-1551b86f7085,birjand,شیوه نامه تشویقی نشریات علمی داخلی نمایه شده در نمایه های بین المللی معتبر - معاونت پژوهش، فناوری و نوآوری,journals,https://birjand.ac.ir/research/fa/regulation/487/%D8%B4%DB%8C%D9%88%D9%87-%D9%86%D8%A7%D9%85%D9%87-%D8%AA%D8%B4%D9%88%DB%8C%D9%82%DB%8C-%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D8%B9%D9%84%D9%85%DB%8C-%D8%AF%D8%A7%D8%AE%D9%84%DB%8C-%D9%86%D9%85%D8%A7%DB%8C%D9%87-%D8%B4%D8%AF%D9%87-%D8%AF%D8%B1-%D9%86%D9%85%D8%A7%DB%8C%D9%87-%D9%87%D8%A7%DB%8C-%D8%A8%DB%8C%D9%86-%D8%A7%D9%84%D9%85%D9%84%D9%84%DB%8C-%D9%85%D8%B9%D8%AA%D8%A8%D8%B1,research-portal-discovery,https://birjand.ac.ir/research/fa/regulation/category/151/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%AC%D9%84%D8%A7%D8%AA-%D9%88-%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA,verified,2026-08-11
birjand-discovery-system-d74e8343713a,birjand,شیوه نامه ارزیابی و رتبه بندی نشریات علمی - معاونت پژوهش، فناوری و نوآوری,journals,https://birjand.ac.ir/research/fa/regulation/486/%D8%B4%DB%8C%D9%88%D9%87-%D9%86%D8%A7%D9%85%D9%87-%D8%A7%D8%B1%D8%B2%DB%8C%D8%A7%D8%A8%DB%8C-%D9%88-%D8%B1%D8%AA%D8%A8%D9%87-%D8%A8%D9%86%D8%AF%DB%8C-%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D8%B9%D9%84%D9%85%DB%8C,research-portal-discovery,https://birjand.ac.ir/research/fa/regulation/category/151/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%AC%D9%84%D8%A7%D8%AA-%D9%88-%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA,verified,2026-08-11
birjand-discovery-system-7329da939f75,birjand,آیین نامه تعیین هزینه پردازش مقاله در نشریات علمی دسترسی باز - معاونت پژوهش، فناوری و نوآوری,journals,https://birjand.ac.ir/research/fa/regulation/485/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D8%AA%D8%B9%DB%8C%DB%8C%D9%86-%D9%87%D8%B2%DB%8C%D9%86%D9%87-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D8%B4-%D9%85%D9%82%D8%A7%D9%84%D9%87-%D8%AF%D8%B1-%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D8%B9%D9%84%D9%85%DB%8C-%D8%AF%D8%B3%D8%AA%D8%B1%D8%B3%DB%8C-%D8%A8%D8%A7%D8%B2,research-portal-discovery,https://birjand.ac.ir/research/fa/regulation/category/151/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%AC%D9%84%D8%A7%D8%AA-%D9%88-%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA,verified,2026-08-11
vali-asr-rafsanjan-discovery-system-133b7fbe9252,vali-asr-rafsanjan,پیشخوان برنامه های اداری و مالی,research,https://bam.vru.ac.ir/,research-portal-discovery,https://vru.ac.ir/,verified,2026-08-11
vali-asr-rafsanjan-discovery-system-c2a831738506,vali-asr-rafsanjan,کتابخانه,library,https://library.vru.ac.ir/Dl/SPortal/FAQ/137_6.aspx,research-portal-discovery,https://library.vru.ac.ir/DL/SPortal/,verified,2026-08-11
lorestan-discovery-system-46f147e1eb8c,lorestan,دانشگاه لرستان راهنمای سامانه های کتابخانه مرکزی,library,https://research.lu.ac.ir/%D9%88%D8%A7%D8%AD%D8%AF%D9%87%D8%A7/%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D9%87%D8%A7%DB%8C-%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87-%D9%85%D8%B1%DA%A9%D8%B2%DB%8C/,research-portal-discovery,https://research.lu.ac.ir/,verified,2026-08-11
lorestan-discovery-system-3fa40ec3e358,lorestan,Guidelines for Requesting Use of Lorestan University Central Laboratory Services | Research and Technology Deputy Announcements,laboratory,https://research.lu.ac.ir/en/research-and-technology/research-and-technology-deputy-announcements/guidelines-for-requesting-use-of-lorestan-university-central-laboratory-services/,research-portal-discovery,https://research.lu.ac.ir/en/research-and-technology/organizational-structure/forms-and-regulations/forms-and-regulations-2/,verified,2026-08-11
lorestan-discovery-system-8ce979d18f7f,lorestan,View Professor's Research Grant in Golestan System | Research and Technology Deputy Announcements,research,https://research.lu.ac.ir/en/research-and-technology/research-and-technology-deputy-announcements/view-professors-research-grant-in-golestan-system/,research-portal-discovery,https://research.lu.ac.ir/en/research-and-technology/organizational-structure/forms-and-regulations/forms-and-regulations-2/,verified,2026-08-11
lorestan-discovery-system-c1f356dd696c,lorestan,راهنمای درخواست از سامانه گلستان برای استفاده از آزمایشگاه محاسبات سنگین | اطلاعیه های معاونت پژوهش و فناوری,laboratory,https://research.lu.ac.ir/%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%DB%8C%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D8%AF%D8%B1%D8%AE%D9%88%D8%A7%D8%B3%D8%AA-%D8%A7%D8%B2-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%A7%D8%B3%D8%AA%D9%81%D8%A7%D8%AF%D9%87-%D8%A7%D8%B2-%D8%A2%D8%B2%D9%85%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87-%D9%85%D8%AD%D8%A7%D8%B3%D8%A8%D8%A7%D8%AA-%D8%B3%D9%86%DA%AF%DB%8C%D9%86/,research-portal-discovery,https://research.lu.ac.ir/,verified,2026-08-11
lorestan-discovery-system-9c160fbd7868,lorestan,مشاهده پژوهانه استاد در سامانه گلستان | اطلاعیه های معاونت پژوهش و فناوری,research,https://research.lu.ac.ir/%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%DB%8C%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/%D9%85%D8%B4%D8%A7%D9%87%D8%AF%D9%87-%D9%BE%DA%98%D9%88%D9%87%D8%A7%D9%86%D9%87-%D8%A7%D8%B3%D8%AA%D8%A7%D8%AF-%D8%AF%D8%B1-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86/,research-portal-discovery,https://research.lu.ac.ir/,verified,2026-08-11
lorestan-discovery-system-a2904a4da6cb,lorestan,راهنمای استفاده از گرنت در سامانه گلستان | اطلاعیه های معاونت پژوهش و فناوری,research,https://research.lu.ac.ir/%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%DB%8C%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D8%A7%D8%B3%D8%AA%D9%81%D8%A7%D8%AF%D9%87-%D8%A7%D8%B2-%DA%AF%D8%B1%D9%86%D8%AA-%D8%AF%D8%B1-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86/,research-portal-discovery,https://research.lu.ac.ir/,verified,2026-08-11
lorestan-discovery-system-e3419ded10c1,lorestan,راهنمای درخواست از سامانه گلستان برای استفاده از آزمایشگاه محاسبات سنگین | اطلاعیه های معاونت پژوهش و فناوری,laboratory,https://research.lu.ac.ir/%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%DB%8C%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/2022/06/14/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D8%AF%D8%B1%D8%AE%D9%88%D8%A7%D8%B3%D8%AA-%D8%A7%D8%B2-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%A7%D8%B3%D8%AA%D9%81%D8%A7%D8%AF%D9%87-%D8%A7%D8%B2-%D8%A2%D8%B2%D9%85%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87-%D9%85%D8%AD%D8%A7%D8%B3%D8%A8%D8%A7%D8%AA-%D8%B3%D9%86%DA%AF%DB%8C%D9%86/,research-portal-discovery,https://research.lu.ac.ir/%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%DB%8C%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/,verified,2026-08-11
lorestan-discovery-system-5ffba9672976,lorestan,مشاهده پژوهانه استاد در سامانه گلستان | اطلاعیه های معاونت پژوهش و فناوری,research,https://research.lu.ac.ir/%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%DB%8C%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/2022/06/14/%D9%85%D8%B4%D8%A7%D9%87%D8%AF%D9%87-%D9%BE%DA%98%D9%88%D9%87%D8%A7%D9%86%D9%87-%D8%A7%D8%B3%D8%AA%D8%A7%D8%AF-%D8%AF%D8%B1-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86/,research-portal-discovery,https://research.lu.ac.ir/%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%DB%8C%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/,verified,2026-08-11
damghan-discovery-system-0c4302a1ff38,damghan,کلیه سامانه‌ها,research,https://du.ac.ir/fa/content/60/%DA%A9%D9%84%DB%8C%D9%87-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D9%87%D8%A7,research-portal-discovery,https://du.ac.ir/fa,verified,2026-08-11
damghan-discovery-system-04e792639dce,damghan,سامانه مدیریت نشریات علمی دانشگاه دامغان,journals,https://journals.du.ac.ir/,research-portal-discovery,https://du.ac.ir/fa,verified,2026-08-11
golestan-discovery-system-ff9997ea92c7,golestan,معاونت پژوهش و فناوری,research,https://gu.ac.ir/research/ContextPage?id=22259,research-portal-discovery,https://gu.ac.ir/,verified,2026-08-11
ayatollah-borujerdi-discovery-system-ce25d6def8ee,ayatollah-borujerdi,Journal of nanoporous system,journals,https://jns.abru.ac.ir/,research-portal-discovery,https://abru.ac.ir/,verified,2026-08-11
bojnord-discovery-system-95171cb616c7,bojnord,پایان نامه و رساله تحصیلات تکمیلی - کتابخانه مرکزی و مرکز اسناد,library,https://lib.ub.ac.ir/fa/w/%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%88-%D8%B1%D8%B3%D8%A7%D9%84%D9%87-%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%D8%A7%D8%AA-%D8%AA%DA%A9%D9%85%DB%8C%D9%84%DB%8C?redirect=%2F,research-portal-discovery,https://lib.ub.ac.ir/,verified,2026-08-11
bojnord-discovery-system-7f6cffe6a779,bojnord,پایان نامه و رساله تحصیلات تکمیلی - کتابخانه مرکزی و مرکز اسناد,library,https://lib.ub.ac.ir/fa/w/%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%88-%D8%B1%D8%B3%D8%A7%D9%84%D9%87-%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%D8%A7%D8%AA-%D8%AA%DA%A9%D9%85%DB%8C%D9%84%DB%8C?redirect=%2Fhome%2F-%2Fasset_publisher%2Fryto%2Fcontent%2F%2525DA%2525AF%2525D8%2525B2%2525D8%2525A7%2525D8%2525B1%2525D8%2525B4-%2525D8%2525B9%2525D9%252585%2525D9%252584%2525DA%2525A9%2525D8%2525B1%2525D8%2525AF-%2525DB%25258C%2525DA%2525A9%2525D8%2525B3%2525D8%2525A7%2525D9%252584%2525D9%252587-%2525DA%2525A9%2525D8%2525AA%2525D8%2525A7%2525D8%2525A8%2525D8%2525AE%2525D8%2525A7%2525D9%252586%2525D9%252587-%2525D9%252585%2525D8%2525B1%2525DA%2525A9%2525D8%2525B2%2525DB%25258C-%2525D9%252588-%2525D9%252585%2525D8%2525B1%2525DA%2525A9%2525D8%2525B2-%2525D8%2525A7%2525D8%2525B3%2525D9%252586%2525D8%2525A7%2525D8%2525AF-%2525D8%2525AF%3F_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_assetEntryId%3D8559525%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_redirect%3Dhttps%253A%252F%252Flib.ub.ac.ir%252Fhome%253Fp_p_id%253Dcom_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto%2526p_p_lifecycle%253D0%2526p_p_state%253Dnormal%2526p_p_mode%253Dview%2526_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_cur%253D0%2526p_r_p_resetCur%253Dfalse%2526_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_assetEntryId%253D8559525,research-portal-discovery,https://lib.ub.ac.ir/home/-/asset_publisher/ryto/content/%25DA%25AF%25D8%25B2%25D8%25A7%25D8%25B1%25D8%25B4-%25D8%25B9%25D9%2585%25D9%2584%25DA%25A9%25D8%25B1%25D8%25AF-%25DB%258C%25DA%25A9%25D8%25B3%25D8%25A7%25D9%2584%25D9%2587-%25DA%25A9%25D8%25AA%25D8%25A7%25D8%25A8%25D8%25AE%25D8%25A7%25D9%2586%25D9%2587-%25D9%2585%25D8%25B1%25DA%25A9%25D8%25B2%25DB%258C-%25D9%2588-%25D9%2585%25D8%25B1%25DA%25A9%25D8%25B2-%25D8%25A7%25D8%25B3%25D9%2586%25D8%25A7%25D8%25AF-%25D8%25AF?_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_assetEntryId=8559525&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_redirect=https%3A%2F%2Flib.ub.ac.ir%2Fhome%3Fp_p_id%3Dcom_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_cur%3D0%26p_r_p_resetCur%3Dfalse%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_assetEntryId%3D8559525,verified,2026-08-11
bojnord-discovery-system-2f2b0b7ffdc5,bojnord,پایان نامه و رساله تحصیلات تکمیلی - کتابخانه مرکزی و مرکز اسناد,library,https://lib.ub.ac.ir/fa/w/%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%88-%D8%B1%D8%B3%D8%A7%D9%84%D9%87-%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%D8%A7%D8%AA-%D8%AA%DA%A9%D9%85%DB%8C%D9%84%DB%8C?redirect=%2Fhome%2F-%2Fasset_publisher%2Fryto%2Fcontent%2F%2525D8%2525A8%2525D8%2525B1%2525DA%2525AF%2525D8%2525B2%2525D8%2525A7%2525D8%2525B1%2525DB%25258C-%2525D9%252585%2525D8%2525B1%2525D8%2525A7%2525D8%2525B3%2525D9%252585-%2525D8%2525AA%2525D9%252588%2525D8%2525AF%2525DB%25258C%2525D8%2525B9-%2525D9%252588-%2525D9%252585%2525D8%2525B9%2525D8%2525A7%2525D8%2525B1%2525D9%252581%2525D9%252587-%2525D8%2525B1%2525D8%2525A6%2525DB%25258C%2525D8%2525B3-%2525DA%2525A9%2525D8%2525AA%2525D8%2525A7%2525D8%2525A8%2525E2%252580%25258C%2525D8%2525AE%2525D8%2525A7%2525D9%252586%2525DB%252580-%2525D9%252585%2525D8%2525B1%2525DA%2525A9%3F_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_assetEntryId%3D9573239%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_redirect%3Dhttps%253A%252F%252Flib.ub.ac.ir%252Fhome%253Fp_p_id%253Dcom_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto%2526p_p_lifecycle%253D0%2526p_p_state%253Dnormal%2526p_p_mode%253Dview%2526_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_cur%253D0%2526p_r_p_resetCur%253Dfalse%2526_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_assetEntryId%253D9573239,research-portal-discovery,https://lib.ub.ac.ir/home/-/asset_publisher/ryto/content/%25D8%25A8%25D8%25B1%25DA%25AF%25D8%25B2%25D8%25A7%25D8%25B1%25DB%258C-%25D9%2585%25D8%25B1%25D8%25A7%25D8%25B3%25D9%2585-%25D8%25AA%25D9%2588%25D8%25AF%25DB%258C%25D8%25B9-%25D9%2588-%25D9%2585%25D8%25B9%25D8%25A7%25D8%25B1%25D9%2581%25D9%2587-%25D8%25B1%25D8%25A6%25DB%258C%25D8%25B3-%25DA%25A9%25D8%25AA%25D8%25A7%25D8%25A8%25E2%2580%258C%25D8%25AE%25D8%25A7%25D9%2586%25DB%2580-%25D9%2585%25D8%25B1%25DA%25A9?_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_assetEntryId=9573239&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_redirect=https%3A%2F%2Flib.ub.ac.ir%2Fhome%3Fp_p_id%3Dcom_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_cur%3D0%26p_r_p_resetCur%3Dfalse%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ryto_assetEntryId%3D9573239,verified,2026-08-11
